#name	ftp_path	organism	assembly_level
Acin_pit_PHEA_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/191/145/GCF_000191145.1_ASM19114v1	Acinetobacter pittii	Complete Genome
Pseudom_syr_pv_dysoxyli_GCF_009898305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/305/GCF_009898305.1_ASM989830v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_lapsa_GCF_001400495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/400/495/GCF_001400495.1_PlpICMP3947	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_lapsa_GCF_001482725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/725/GCF_001482725.1_ASM148272v1	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_lapsa_GCF_003698895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/895/GCF_003698895.1_ASM369889v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_lapsa_GCF_003699285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/285/GCF_003699285.1_ASM369928v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_papulans_GCF_000935795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/795/GCF_000935795.1_PSPCFBP1754-G1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_papulans_GCF_001401005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/005/GCF_001401005.1_PppICMP4048	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_papulans_GCF_003699185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/185/GCF_003699185.1_ASM369918v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_papulans_GCF_003699835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/835/GCF_003699835.1_ASM369983v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_papulans_GCF_003702795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/702/795/GCF_003702795.1_ASM370279v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003698965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/965/GCF_003698965.1_ASM369896v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003699005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/005/GCF_003699005.1_ASM369900v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003699035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/035/GCF_003699035.1_ASM369903v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003699325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/699/325/GCF_003699325.1_ASM369932v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003700675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/700/675/GCF_003700675.1_ASM370067v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_GCF_003703105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/703/105/GCF_003703105.1_ASM370310v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_pisi_PP1_GCF_000452445_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/452/445/GCF_000452445.2_ASM45244v3	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_solidagae_GCF_001401055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/055/GCF_001401055.1_PsoICMP16925	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_solidagae_GCF_003701885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/701/885/GCF_003701885.1_ASM370188v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_solidagae_GCF_003701925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/701/925/GCF_003701925.1_ASM370192v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_spinaceae_GCF_001401065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/065/GCF_001401065.1_PspICMP16929	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_spinaceae_GCF_003701855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/701/855/GCF_003701855.1_ASM370185v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_B301D_GCF_000988485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/485/GCF_000988485.1_ASM98848v1	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_B64_GCF_000331385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/385/GCF_000331385.1_PSSB64v1.0	Pseudomonas syringae	Chromosome
Pseudom_syr_pv_syringae_B728a_GCF_000012245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/245/GCF_000012245.1_ASM1224v1	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_GCF_000738515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/738/515/GCF_000738515.1_Alf3_v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_001293665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/665/GCF_001293665.1_PsA2	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_001401075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/075/GCF_001401075.1_PsyICMP3023	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_002611605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/611/605/GCF_002611605.1_ASM261160v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_002611615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/611/615/GCF_002611615.1_ASM261161v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_002736945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/736/945/GCF_002736945.1_ASM273694v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_002736965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/736/965/GCF_002736965.1_ASM273696v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_002905815_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/905/815/GCF_002905815.2_ASM290581v2	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_GCF_003412505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/505/GCF_003412505.1_ASM341250v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/515/GCF_003412515.1_ASM341251v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/595/GCF_003412595.1_ASM341259v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/645/GCF_003412645.1_ASM341264v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/655/GCF_003412655.1_ASM341265v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/685/GCF_003412685.1_ASM341268v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/695/GCF_003412695.1_ASM341269v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/715/GCF_003412715.1_ASM341271v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/735/GCF_003412735.1_ASM341273v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/765/GCF_003412765.1_ASM341276v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/775/GCF_003412775.1_ASM341277v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/785/GCF_003412785.1_ASM341278v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/805/GCF_003412805.1_ASM341280v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/845/GCF_003412845.1_ASM341284v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003412935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/412/935/GCF_003412935.1_ASM341293v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003413265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/413/265/GCF_003413265.1_ASM341326v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003698995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/995/GCF_003698995.1_ASM369899v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003700375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/700/375/GCF_003700375.1_ASM370037v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_003702385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/702/385/GCF_003702385.1_ASM370238v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_013416855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/416/855/GCF_013416855.1_ASM1341685v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_014493635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/493/635/GCF_014493635.1_ASM1449363v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_014493645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/493/645/GCF_014493645.1_ASM1449364v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/315/GCF_023232315.1_ASM2323231v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/345/GCF_023232345.1_ASM2323234v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/485/GCF_023232485.1_ASM2323248v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/525/GCF_023232525.1_ASM2323252v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/545/GCF_023232545.1_ASM2323254v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/565/GCF_023232565.1_ASM2323256v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023232595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/232/595/GCF_023232595.1_ASM2323259v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_GCF_023277945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/277/945/GCF_023277945.1_ASM2327794v1	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_GCF_900235825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/235/825/GCF_900235825.1_CFBP4215	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_GCF_900235865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/235/865/GCF_900235865.1_CFBP2118	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_HS191_GCF_000988395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/988/395/GCF_000988395.1_ASM98839v1	Pseudomonas syringae	Complete Genome
Pseudom_syr_pv_syringae_PD2774_GCF_001466875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/466/875/GCF_001466875.1_ASM146687v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_syringae_SM_GCF_000412165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/165/GCF_000412165.1_PSSSMv1.0	Pseudomonas syringae	Chromosome
Pseudom_syr_pv_theae_GCF_001401255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/401/255/GCF_001401255.1_PthICMP3923	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_theae_GCF_003702275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/702/275/GCF_003702275.1_ASM370227v1	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_theae_ICMP_3923_GCF_000416465_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/416/465/GCF_000416465.2_ASM41646v2	Pseudomonas syringae	Scaffold
Pseudom_syr_pv_theae_NCPPB_2598_GCF_000245395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/395/GCF_000245395.1_ASM24539v1	Pseudomonas syringae	Scaffold
Pseudom_tae_GCF_900475285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/285/GCF_900475285.1_43222_B01	Pseudomonas taetrolens	Complete Genome
Pseudom_tae_GCF_900637735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/735/GCF_900637735.1_52579_B01	Pseudomonas taetrolens	Complete Genome
Pseudom_thiv_GCF_003293325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/293/325/GCF_003293325.1_ASM329332v1	Pseudomonas thivervalensis	Chromosome
Pseudom_thiv_GCF_003293395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/293/395/GCF_003293395.1_ASM329339v1	Pseudomonas thivervalensis	Chromosome
Pseudom_thiv_GCF_900102295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/295/GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly	Pseudomonas thivervalensis	Chromosome
Pseudom_toh_GCF_012767755_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/767/755/GCF_012767755.2_ASM1276775v2	Pseudomonas tohonis	Complete Genome
Pseudom_toh_GCF_025642275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/642/275/GCF_025642275.1_ASM2564227v1	Pseudomonas tohonis	Complete Genome
Pseudom_tol_GCF_002072675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/675/GCF_002072675.1_ASM207267v1	Pseudomonas tolaasii	Chromosome
Pseudom_tol_GCF_019285655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/285/655/GCF_019285655.1_ASM1928565v1	Pseudomonas tolaasii	Complete Genome
Pseudom_tremae_GCF_023278105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/278/105/GCF_023278105.1_ASM2327810v1	Pseudomonas tremae	Complete Genome
Pseudom_tremae_GCF_023278125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/278/125/GCF_023278125.1_ASM2327812v1	Pseudomonas tremae	Complete Genome
Pseudom_triv_GCF_001186335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/335/GCF_001186335.1_ASM118633v1	Pseudomonas trivialis	Complete Genome
Pseudom_triv_GCF_900104885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/104/885/GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly	Pseudomonas trivialis	Chromosome
Pseudom_ums_GCF_008824165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/824/165/GCF_008824165.1_ASM882416v1	Pseudomonas umsongensis	Chromosome
Pseudom_ums_GCF_012647205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/647/205/GCF_012647205.1_ASM1264720v1	Pseudomonas umsongensis	Complete Genome
Pseudom_ums_GCF_900105285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/105/285/GCF_900105285.1_IMG-taxon_2639762618_annotated_assembly	Pseudomonas umsongensis	Chromosome
Pseudom_vero_GCF_002028325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/028/325/GCF_002028325.1_ASM202832v1	Pseudomonas veronii	Complete Genome
Pseudom_vero_GCF_004919535_4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/919/535/GCF_004919535.4_ASM491953v4	Pseudomonas veronii	Complete Genome
Pseudom_vero_GCF_021233455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/233/455/GCF_021233455.1_ASM2123345v1	Pseudomonas veronii	Complete Genome
Pseudom_vero_GCF_903970695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/970/695/GCF_903970695.1_ASM90397069v1	Pseudomonas veronii	Chromosome
Pseudom_vic_GCF_004786035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/786/035/GCF_004786035.1_ASM478603v1	Pseudomonas viciae	Complete Genome
Pseudom_vic_GCF_026016265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/016/265/GCF_026016265.1_ASM2601626v1	Pseudomonas viciae	Complete Genome
Pseudom_viridif_GCF_018388545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/388/545/GCF_018388545.1_ASM1838854v1	Pseudomonas viridiflava	Complete Genome
Pseudom_viridif_GCF_019104005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/104/005/GCF_019104005.1_ASM1910400v1	Pseudomonas viridiflava	Chromosome
Pseudom_viridif_GCF_019104025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/104/025/GCF_019104025.1_ASM1910402v1	Pseudomonas viridiflava	Chromosome
Pseudom_viridif_GCF_019104045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/104/045/GCF_019104045.1_ASM1910404v1	Pseudomonas viridiflava	Chromosome
Pseudom_viridif_GCF_019104065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/104/065/GCF_019104065.1_ASM1910406v1	Pseudomonas viridiflava	Chromosome
Pseudom_viridif_GCF_019104085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/104/085/GCF_019104085.1_ASM1910408v1	Pseudomonas viridiflava	Chromosome
Pseudom_viridif_GCF_023497985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/497/985/GCF_023497985.1_ASM2349798v1	Pseudomonas viridiflava	Complete Genome
Pseudom_viridif_GCF_025985525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/985/525/GCF_025985525.1_ASM2598552v1	Pseudomonas viridiflava	Complete Genome
Pseudom_viridif_GCF_900184295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/184/295/GCF_900184295.1_Chr_1	Pseudomonas viridiflava	Complete Genome
Pseudom_yam_GCF_001612705_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/612/705/GCF_001612705.2_ASM161270v2	Pseudomonas yamanorum	Complete Genome
Pseudom_yam_GCF_013403585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/403/585/GCF_013403585.1_ASM1340358v1	Pseudomonas yamanorum	Complete Genome
Pseudom_yam_GCF_900105735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/105/735/GCF_900105735.1_IMG-taxon_2667528168_annotated_assembly	Pseudomonas yamanorum	Chromosome
Pseudom_zeae_GCF_014268485_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/268/485/GCF_014268485.2_ASM1426848v2	Pseudomonas zeae	Complete Genome
Pseudom_zeae_GCF_024610595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/610/595/GCF_024610595.1_ASM2461059v1	Pseudomonas zeae	Complete Genome
Psy_cryo_GCF_002208765_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/208/765/GCF_002208765.2_ASM220876v2	Psychrobacter cryohalolentis	Complete Genome
Psy_cryo_K5_GCF_000013905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/905/GCF_000013905.1_ASM1390v1	Psychrobacter cryohalolentis	Complete Genome
She_GCF_002215585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/585/GCF_002215585.1_ASM221558v1	Shewanella marisflavi	Complete Genome
She_GCF_006494755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/494/755/GCF_006494755.1_ASM649475v1	Shewanella marisflavi	Complete Genome
She_algae_GCF_003721455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/721/455/GCF_003721455.1_ASM372145v1	Shewanella algae	Complete Genome
She_algae_GCF_009183365_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/183/365/GCF_009183365.2_ASM918336v2	Shewanella algae	Complete Genome
She_algae_GCF_009730655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/655/GCF_009730655.1_ASM973065v1	Shewanella algae	Complete Genome
She_algae_GCF_009846595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/846/595/GCF_009846595.1_ASM984659v1	Shewanella algae	Complete Genome
She_algae_GCF_014263185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/263/185/GCF_014263185.1_ASM1426318v1	Shewanella algae	Complete Genome
She_algae_GCF_014702225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/702/225/GCF_014702225.1_ASM1470222v1	Shewanella algae	Complete Genome
She_algae_GCF_017570045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/570/045/GCF_017570045.1_ASM1757004v1	Shewanella algae	Complete Genome
She_algae_GCF_017570125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/570/125/GCF_017570125.1_ASM1757012v1	Shewanella algae	Complete Genome
She_algae_GCF_017570225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/570/225/GCF_017570225.1_ASM1757022v1	Shewanella algae	Complete Genome
She_algae_GCF_017570325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/570/325/GCF_017570325.1_ASM1757032v1	Shewanella algae	Complete Genome
She_algae_GCF_018799065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/799/065/GCF_018799065.1_ASM1879906v1	Shewanella algae	Chromosome
She_algae_GCF_019265005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/265/005/GCF_019265005.1_ASM1926500v1	Shewanella algae	Chromosome
She_algae_GCF_019265025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/265/025/GCF_019265025.1_ASM1926502v1	Shewanella algae	Chromosome
She_algae_GCF_019265045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/265/045/GCF_019265045.1_ASM1926504v1	Shewanella algae	Chromosome
She_algae_GCF_019670525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/525/GCF_019670525.1_ASM1967052v1	Shewanella algae	Complete Genome
She_algae_GCF_019670545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/545/GCF_019670545.1_ASM1967054v1	Shewanella algae	Complete Genome
She_algae_GCF_019670585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/585/GCF_019670585.1_ASM1967058v1	Shewanella algae	Complete Genome
She_algae_GCF_019670605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/605/GCF_019670605.1_ASM1967060v1	Shewanella algae	Complete Genome
She_algae_GCF_019670625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/625/GCF_019670625.1_ASM1967062v1	Shewanella algae	Complete Genome
She_algae_GCF_019670645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/645/GCF_019670645.1_ASM1967064v1	Shewanella algae	Complete Genome
She_algae_GCF_019670665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/665/GCF_019670665.1_ASM1967066v1	Shewanella algae	Complete Genome
She_algae_GCF_019670685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/670/685/GCF_019670685.1_ASM1967068v1	Shewanella algae	Complete Genome
She_algae_GCF_025643615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/643/615/GCF_025643615.1_ASM2564361v1	Shewanella algae	Complete Genome
She_algae_GCF_026013945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/013/945/GCF_026013945.1_ASM2601394v1	Shewanella algae	Complete Genome
She_balt_BA175_GCF_000147735_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/735/GCF_000147735.2_ASM14773v3	Shewanella baltica	Complete Genome
She_balt_GCF_003030925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/030/925/GCF_003030925.1_ASM303092v1	Shewanella baltica	Complete Genome
She_balt_GCF_003052765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/052/765/GCF_003052765.1_ASM305276v1	Shewanella baltica	Complete Genome
She_balt_GCF_024803605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/803/605/GCF_024803605.1_ASM2480360v1	Shewanella baltica	Complete Genome
She_balt_GCF_900636855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/855/GCF_900636855.1_44858_H01	Shewanella baltica	Complete Genome
She_balt_OS117_GCF_000215895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/895/GCF_000215895.1_ASM21589v1	Shewanella baltica	Complete Genome
She_balt_OS155_GCF_000015845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/845/GCF_000015845.1_ASM1584v1	Shewanella baltica	Complete Genome
She_balt_OS183_GCF_000179535_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/535/GCF_000179535.2_ASM17953v2	Shewanella baltica	Chromosome
She_balt_OS185_GCF_000017325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/325/GCF_000017325.1_ASM1732v1	Shewanella baltica	Complete Genome
She_balt_OS195_GCF_000018765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/765/GCF_000018765.1_ASM1876v1	Shewanella baltica	Complete Genome
